step,loss
0,1.214953899383545
1,1.1733746528625488
2,1.2299840450286865
3,1.1758400201797485
4,1.2106832265853882
5,1.1981581449508667
6,1.2151685953140259
7,1.1798654794692993
8,1.2136956453323364
9,1.163277268409729
10,1.1846274137496948
11,1.1546152830123901
12,1.1472465991973877
13,1.1049290895462036
14,1.1405659914016724
15,1.1115713119506836
16,1.1000139713287354
17,1.0890212059020996
18,1.0631438493728638
19,1.074742078781128
20,1.0831514596939087
21,1.0722576379776
22,1.100751280784607
23,1.0730681419372559
24,1.082566738128662
25,1.0582880973815918
26,1.0481444597244263
27,1.0822484493255615
28,1.0694974660873413
29,1.012060284614563
30,1.0050498247146606
31,1.0465515851974487
32,1.0412709712982178
33,1.0638881921768188
34,1.0294785499572754
35,1.0631407499313354
36,1.0415613651275635
37,1.0034863948822021
38,1.0571657419204712
39,0.9740149974822998
40,1.0084388256072998
41,0.9728886485099792
42,0.9753401279449463
43,1.0289965867996216
44,0.9997349381446838
45,0.9725612998008728
46,0.9709979295730591
47,0.9687325954437256
48,0.9852132201194763
49,0.9951385855674744
50,0.9617174863815308
51,0.9680496454238892
52,0.9357075095176697
53,0.96639084815979
54,0.9122269153594971
55,0.8871687650680542
56,0.9457269310951233
57,0.9123184680938721
58,0.8703109622001648
59,0.9170505404472351
60,0.9178703427314758
61,0.8959033489227295
62,0.8595512509346008
63,0.8915331363677979
64,0.8798405528068542
65,0.8681774735450745
66,0.819836437702179
67,0.8657117486000061
68,0.8696540594100952
69,0.8304604887962341
70,0.820950448513031
71,0.7795267701148987
72,0.796474039554596
73,0.8158125281333923
74,0.769371747970581
75,0.7975643873214722
76,0.7967177033424377
77,0.7817557454109192
78,0.781282365322113
79,0.7944773435592651
80,0.7844815850257874
81,0.7983988523483276
82,0.7357327342033386
83,0.7667688727378845
84,0.7960143685340881
85,0.7346448302268982
86,0.8302897214889526
87,0.7498127222061157
88,0.7504491209983826
89,0.7155469059944153
90,0.7488334774971008
91,0.6980099678039551
92,0.7509217858314514
93,0.7070421576499939
94,0.7072035670280457
95,0.7104719877243042
96,0.7348724603652954
97,0.6767505407333374
98,0.6468486189842224
99,0.6768180131912231
