n,method,true_return,predicted_return,pred_true_gap,ood,selection_bias,candidate_true_mean,candidate_pred_mean,candidate_diversity,selected_mode_entropy
1,first_candidate,-70.31495666503906,29.115854263305664,99.43081665039062,281.0111389160156,0.0,-70.31495666503906,29.115854263305664,0.0,0.9744894033980523
1,proxy_tail,-70.31495666503906,29.115854263305664,99.43081665039062,281.0111389160156,0.0,-70.31495666503906,29.115854263305664,0.0,0.9744894033980523
1,calibrated_tail,-70.31495666503906,29.115854263305664,99.43081665039062,281.0111389160156,0.0,-70.31495666503906,29.115854263305664,0.0,0.9744894033980523
2,first_candidate,-70.31495666503906,29.115854263305664,99.43081665039062,281.0111389160156,2.5941162109375,-65.51490020751953,26.521738052368164,0.9488455727696419,0.9744894033980523
2,proxy_tail,-72.0379638671875,32.91025924682617,104.94822692871094,277.4898681640625,6.388521194458008,-65.51490020751953,26.521738052368164,0.9488455727696419,0.9744894033980523
2,calibrated_tail,-56.25050354003906,27.029516220092773,83.28002166748047,225.0882568359375,0.5077781677246094,-65.51490020751953,26.521738052368164,0.9488455727696419,0.9971803988942642
4,first_candidate,-70.31495666503906,29.115854263305664,99.43081665039062,281.0111389160156,1.3153667449951172,-68.60425567626953,27.800487518310547,0.9962442591786385,0.9744894033980523
4,proxy_tail,-91.59229278564453,39.56989288330078,131.1621856689453,340.914794921875,11.769405364990234,-68.60425567626953,27.800487518310547,0.9962442591786385,0.9283620723948676
4,calibrated_tail,-50.40691375732422,28.30982208251953,78.71673583984375,198.46839904785156,0.5093345642089844,-68.60425567626953,27.800487518310547,0.9962442591786385,0.9971803988942642
8,first_candidate,-70.31495666503906,29.115854263305664,99.43081665039062,281.0111389160156,2.0004653930664062,-68.12290954589844,27.115388870239258,0.9870894327759743,0.9744894033980523
8,proxy_tail,-96.7860336303711,43.4091796875,140.19522094726562,347.05645751953125,16.293790817260742,-68.12290954589844,27.115388870239258,0.9870894327759743,0.9744894033980523
8,calibrated_tail,-40.57133483886719,25.643068313598633,66.21440124511719,164.8826904296875,-1.472320556640625,-68.12290954589844,27.115388870239258,0.9870894327759743,0.9744894033980523
16,first_candidate,-70.31495666503906,29.115854263305664,99.43081665039062,281.0111389160156,2.074892044067383,-70.55287170410156,27.04096221923828,0.9984450377523899,0.9744894033980523
16,proxy_tail,-100.98493194580078,47.846153259277344,148.83108520507812,345.30572509765625,20.805191040039062,-70.55287170410156,27.04096221923828,0.9984450377523899,0.9283620723948676
16,calibrated_tail,-39.97728729248047,25.963790893554688,65.94107055664062,160.47682189941406,-1.0771713256835938,-70.55287170410156,27.04096221923828,0.9984450377523899,0.9744894033980523
