step,loss
0,1.2214916944503784
1,1.2666665315628052
2,1.2107142210006714
3,1.2572131156921387
4,1.2349739074707031
5,1.2024508714675903
6,1.195470929145813
7,1.142337441444397
8,1.172593116760254
9,1.1680102348327637
10,1.1557059288024902
11,1.111194372177124
12,1.09705650806427
13,1.1258399486541748
14,1.112489938735962
15,1.0846267938613892
16,1.094246506690979
17,1.0750257968902588
18,1.1250211000442505
19,1.0667575597763062
20,1.0971204042434692
21,1.057100534439087
22,1.096199870109558
23,1.0707217454910278
24,1.0493695735931396
25,1.0463883876800537
26,1.0383186340332031
27,1.0613852739334106
28,1.045505166053772
29,1.0594618320465088
30,1.038575291633606
31,1.0547055006027222
32,1.051056146621704
33,1.0261023044586182
34,1.0523539781570435
35,1.024481177330017
36,1.0569993257522583
37,1.0069518089294434
38,1.0075860023498535
39,1.0065155029296875
40,1.0159584283828735
41,1.0157641172409058
42,0.9674233198165894
43,0.9504836201667786
44,0.9786997437477112
45,0.9128211140632629
46,0.9796695709228516
47,0.9360381960868835
48,0.9122246503829956
49,0.9157266020774841
50,0.9563843011856079
51,0.9374482035636902
52,0.931571900844574
53,0.9464468359947205
54,0.9125435948371887
55,0.9221236109733582
56,0.8899593949317932
57,0.8665035367012024
58,0.9000582098960876
59,0.8635110259056091
60,0.884166955947876
61,0.8889720439910889
62,0.8496257066726685
63,0.8883315920829773
64,0.8778759241104126
65,0.8801679015159607
66,0.7830582857131958
67,0.8175095915794373
68,0.8051931858062744
69,0.8404767513275146
70,0.8500900864601135
71,0.8244665861129761
72,0.8173439502716064
73,0.8010100722312927
74,0.8044190406799316
75,0.8355489373207092
76,0.8159186840057373
77,0.8217427730560303
78,0.7703669667243958
79,0.7475489377975464
80,0.7489578723907471
81,0.756621241569519
82,0.7739425897598267
83,0.7459859251976013
84,0.7560641765594482
85,0.7716392278671265
86,0.7989559769630432
87,0.7208964824676514
88,0.6961613297462463
89,0.7677022218704224
90,0.7393425703048706
91,0.7158830165863037
92,0.6977329254150391
93,0.7273525595664978
94,0.6952018737792969
95,0.6540806293487549
96,0.7406517863273621
97,0.6500533223152161
98,0.6788764595985413
99,0.7484221458435059
